"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	52	3664248	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	63	3695789	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	65	3726081	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	72	3762669	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	74	3797513	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	75	3829146	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	88	3861033	2.3
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	79	3886651	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	75	3915912	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	76	3937485	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	67	3960854	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	107	3989286	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	72	4013744	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	82	4030952	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	88	4069540	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	89	4096940	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	89	4120271	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	112	4158823	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"1999"	"1999"	510	3516898	14.5
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	502	3552807	14.1
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	506	3600806	14.1
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	498	3633009	13.7
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	466	3664248	12.7
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	465	3695789	12.6
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	451	3726081	12.1
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	460	3762669	12.2
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	493	3797513	13.0
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	449	3829146	11.7
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	467	3861033	12.1
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	500	3886651	12.9
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	483	3915912	12.3
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	490	3937485	12.4
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	496	3960854	12.5
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	512	3989286	12.8
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	476	4013744	11.9
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	502	4030952	12.5
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	513	4069540	12.6
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	515	4096940	12.6
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	512	4120271	12.4
	"Census Region 2: Midwest"	"CENS-R2"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	501	4158823	12.0
	"Census Region 2: Midwest"	"CENS-R2"	"Hodgkin disease (C81)"	"GR113-038"	"Female"	"F"	"Black or African American"	"2054-5"	"1999"	"1999"	11	3516898	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Hodgkin disease (C81)"	"GR113-038"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	14	3600806	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Hodgkin disease (C81)"	"GR113-038"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	13	3695789	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Hodgkin disease (C81)"	"GR113-038"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	11	3762669	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Hodgkin disease (C81)"	"GR113-038"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	11	3829146	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Hodgkin disease (C81)"	"GR113-038"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	11	3861033	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Hodgkin disease (C81)"	"GR113-038"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	10	3886651	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Hodgkin disease (C81)"	"GR113-038"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	13	3915912	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"1999"	"1999"	135	3516898	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	111	3552807	3.1
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	136	3600806	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	145	3633009	4.0
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	111	3664248	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	110	3695789	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	116	3726081	3.1
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	113	3762669	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	115	3797513	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	95	3829146	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	136	3861033	3.5
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	129	3886651	3.3
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	118	3915912	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	120	3937485	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	107	3960854	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	137	3989286	3.4
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	111	4013744	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	116	4030952	2.9
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	125	4069540	3.1
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	122	4096940	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	124	4120271	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	121	4158823	2.9
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"1999"	"1999"	168	3516898	4.8
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	168	3552807	4.7
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	153	3600806	4.2
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	172	3633009	4.7
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	166	3664248	4.5
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	161	3695789	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	164	3726081	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	161	3762669	4.3
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	177	3797513	4.7
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	153	3829146	4.0
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	156	3861033	4.0
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	179	3886651	4.6
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	162	3915912	4.1
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	171	3937485	4.3
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	174	3960854	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	144	3989286	3.6
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	164	4013744	4.1
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	173	4030952	4.3
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	169	4069540	4.2
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	179	4096940	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	177	4120271	4.3
	"Census Region 2: Midwest"	"CENS-R2"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	162	4158823	3.9
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"1999"	"1999"	196	3516898	5.6
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	213	3552807	6.0
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	200	3600806	5.6
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	172	3633009	4.7
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	180	3664248	4.9
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	178	3695789	4.8
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	165	3726081	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	173	3762669	4.6
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	193	3797513	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	190	3829146	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	164	3861033	4.2
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	182	3886651	4.7
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	189	3915912	4.8
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	191	3937485	4.9
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	208	3960854	5.3
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	222	3989286	5.6
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	193	4013744	4.8
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	203	4030952	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	210	4069540	5.2
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	204	4096940	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	208	4120271	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	213	4158823	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"Black or African American"	"2054-5"	"1999"	"1999"	671	3516898	19.1
	"Census Region 2: Midwest"	"CENS-R2"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	602	3552807	16.9
	"Census Region 2: Midwest"	"CENS-R2"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	655	3600806	18.2
	"Census Region 2: Midwest"	"CENS-R2"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	668	3633009	18.4
	"Census Region 2: Midwest"	"CENS-R2"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	622	3664248	17.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	638	3695789	17.3
	"Census Region 2: Midwest"	"CENS-R2"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	661	3726081	17.7
	"Census Region 2: Midwest"	"CENS-R2"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	678	3762669	18.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	665	3797513	17.5
	"Census Region 2: Midwest"	"CENS-R2"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	659	3829146	17.2
	"Census Region 2: Midwest"	"CENS-R2"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	652	3861033	16.9
	"Census Region 2: Midwest"	"CENS-R2"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	676	3886651	17.4
	"Census Region 2: Midwest"	"CENS-R2"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	661	3915912	16.9
