"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	1730	22567603	7.7
	"Census Region 1: Northeast"	"CENS-R1"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	1701	22573497	7.5
	"Census Region 1: Northeast"	"CENS-R1"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	1758	22566674	7.8
	"Census Region 1: Northeast"	"CENS-R1"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	1696	22565698	7.5
	"Census Region 1: Northeast"	"CENS-R1"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	1716	22541834	7.6
	"Census Region 1: Northeast"	"CENS-R1"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	1726	22506245	7.7
	"Census Region 1: Northeast"	"CENS-R1"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	1661	22457574	7.4
	"Census Region 1: Northeast"	"CENS-R1"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	1652	22360010	7.4
	"Census Region 1: Northeast"	"CENS-R1"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	1638	22370467	7.3
	"Census Region 1: Northeast"	"CENS-R1"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	1594	22222991	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	1568	22139556	7.1
	"Census Region 1: Northeast"	"CENS-R1"	"Leukemia (C91-C95)"	"GR113-040"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	1560	21991019	7.1
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	948	22733874	4.2
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	992	22774804	4.4
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	933	22793277	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	950	22791296	4.2
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	934	22778035	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	885	22729074	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	892	22646513	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	828	22587626	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	832	22554095	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	826	22553033	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	797	22567603	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	884	22573497	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	866	22566674	3.8
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	884	22565698	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	844	22541834	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	848	22506245	3.8
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	853	22457574	3.8
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	910	22360010	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	834	22370467	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	786	22222991	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	757	22139556	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	765	21991019	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	10	22793277	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	13	22139556	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	13	21991019	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	6693	22733874	29.4
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	6518	22774804	28.6
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	6249	22793277	27.4
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	6066	22791296	26.6
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	6272	22778035	27.5
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	6045	22729074	26.6
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	6019	22646513	26.6
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	5975	22587626	26.5
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	5820	22554095	25.8
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	5789	22553033	25.7
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	5862	22567603	26.0
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	5794	22573497	25.7
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	5671	22566674	25.1
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	5806	22565698	25.7
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	5616	22541834	24.9
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	5728	22506245	25.5
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	5912	22457574	26.3
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	5946	22360010	26.6
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	6015	22370467	26.9
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	5946	22222991	26.8
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	6079	22139556	27.5
	"Census Region 1: Northeast"	"CENS-R1"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	6099	21991019	27.7
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	1458	22733874	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	1458	22774804	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	1386	22793277	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	1327	22791296	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	1327	22778035	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	1348	22729074	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	1342	22646513	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	1336	22587626	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	1344	22554095	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	1264	22553033	5.6
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	1304	22567603	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	1341	22573497	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	1378	22566674	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	1350	22565698	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	1299	22541834	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	1362	22506245	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	1293	22457574	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	1291	22360010	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	1318	22370467	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	1337	22222991	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	1258	22139556	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	1255	21991019	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	480	22733874	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	550	22774804	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	516	22793277	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	510	22791296	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	515	22778035	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	483	22729074	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	543	22646513	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	377	22587626	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	520	22554095	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	512	22553033	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	473	22567603	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	481	22573497	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	512	22566674	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	522	22565698	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	474	22541834	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	501	22506245	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	533	22457574	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	461	22360010	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	485	22370467	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	537	22222991	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	464	22139556	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Anemias (D50-D64)"	"GR113-045"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	468	21991019	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	5869	22733874	25.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	6030	22774804	26.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	6037	22793277	26.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	5919	22791296	26.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	5893	22778035	25.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	5713	22729074	25.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	5591	22646513	24.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	5206	22587626	23.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	5095	22554095	22.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	4846	22553033	21.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	4656	22567603	20.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	4651	22573497	20.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	4891	22566674	21.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	4771	22565698	21.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	4953	22541834	22.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	4834	22506245	21.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	4767	22457574	21.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	4612	22360010	20.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	4634	22370467	20.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	4639	22222991	20.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	4648	22139556	21.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	5321	21991019	24.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	386	22733874	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	382	22774804	1.7
