"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	12961	21465654	60.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	13190	21489933	61.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	13114	21522082	60.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	13546	21544283	62.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	14013	21583243	64.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	14185	21612526	65.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	14985	21624643	69.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	15418	21600423	71.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	16543	21573234	76.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	16583	21499074	77.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	16771	21516859	77.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	17007	21370068	79.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	17144	21296205	80.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other heart diseases (I26-I51)"	"GR113-064"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	17117	21146974	80.9
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	111	21395912	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	131	21435388	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	98	21495030	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	116	21534456	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	136	21560800	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	112	21545115	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	125	21502430	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	89	21473276	0.4
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	122	21465654	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	109	21489933	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	115	21522082	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	104	21544283	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	103	21583243	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	123	21612526	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	106	21624643	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	113	21600423	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	127	21573234	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	122	21499074	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	133	21516859	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	146	21370068	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	141	21296205	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	168	21146974	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	75	21395912	0.4
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	71	21435388	0.3
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	69	21495030	0.3
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	61	21534456	0.3
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	68	21560800	0.3
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	56	21545115	0.3
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	73	21502430	0.3
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	83	21473276	0.4
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	76	21465654	0.4
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	72	21489933	0.3
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	60	21522082	0.3
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	63	21544283	0.3
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	76	21583243	0.4
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	64	21612526	0.3
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	78	21624643	0.4
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	76	21600423	0.4
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	67	21573234	0.3
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	85	21499074	0.4
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	75	21516859	0.3
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	80	21370068	0.4
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	104	21296205	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	91	21146974	0.4
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	3762	21395912	17.6
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	3934	21435388	18.4
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	3898	21495030	18.1
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	3820	21534456	17.7
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	3922	21560800	18.2
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	3900	21545115	18.1
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	3946	21502430	18.4
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	4059	21473276	18.9
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	3846	21465654	17.9
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	3838	21489933	17.9
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	3948	21522082	18.3
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	4036	21544283	18.7
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	4134	21583243	19.2
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	4271	21612526	19.8
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	4774	21624643	22.1
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	4889	21600423	22.6
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	5373	21573234	24.9
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	5634	21499074	26.2
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	5752	21516859	26.7
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	6031	21370068	28.2
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	6143	21296205	28.8
	"Census Region 1: Northeast"	"CENS-R1"	"Heart failure (I50)"	"GR113-067"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	5954	21146974	28.2
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	9239	21395912	43.2
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	9086	21435388	42.4
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	8929	21495030	41.5
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	9100	21534456	42.3
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	9031	21560800	41.9
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	8586	21545115	39.9
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	8836	21502430	41.1
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	8570	21473276	39.9
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	8917	21465654	41.5
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	9171	21489933	42.7
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	8991	21522082	41.8
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	9343	21544283	43.4
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	9700	21583243	44.9
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	9727	21612526	45.0
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	10027	21624643	46.4
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	10340	21600423	47.9
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	10976	21573234	50.9
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	10742	21499074	50.0
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	10811	21516859	50.2
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10750	21370068	50.3
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10756	21296205	50.5
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	10904	21146974	51.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	921	21395912	4.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	1031	21435388	4.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	1102	21495030	5.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	1074	21534456	5.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	1144	21560800	5.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	1257	21545115	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	1292	21502430	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	1300	21473276	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	1305	21465654	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	1465	21489933	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	1426	21522082	6.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	1508	21544283	7.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	1566	21583243	7.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	1560	21612526	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	1780	21624643	8.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	1728	21600423	8.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	1783	21573234	8.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	1847	21499074	8.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	1939	21516859	9.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	2037	21370068	9.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	2070	21296205	9.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	2395	21146974	11.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	9790	21395912	45.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	9742	21435388	45.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	9612	21495030	44.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	9425	21534456	43.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	8972	21560800	41.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	8758	21545115	40.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	8220	21502430	38.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	7911	21473276	36.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	7722	21465654	36.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	7549	21489933	35.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	7390	21522082	34.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	7413	21544283	34.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	7458	21583243	34.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	7245	21612526	33.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	7392	21624643	34.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	7338	21600423	34.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	7719	21573234	35.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	7571	21499074	35.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	7566	21516859	35.2
