"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Utah"	"49"	"2004"	"2004"	13331	2401580	555.1
	"Utah"	"49"	"2005"	"2005"	13432	2457719	546.5
	"Utah"	"49"	"2006"	"2006"	13764	2525507	545.0
	"Utah"	"49"	"2007"	"2007"	14143	2597746	544.4
	"Utah"	"49"	"2008"	"2008"	14040	2663029	527.2
	"Utah"	"49"	"2009"	"2009"	14138	2723421	519.1
	"Utah"	"49"	"2010"	"2010"	14776	2763885	534.6
	"Utah"	"49"	"2011"	"2011"	15266	2816124	542.1
	"Utah"	"49"	"2012"	"2012"	15676	2855782	548.9
	"Utah"	"49"	"2013"	"2013"	16366	2902663	563.8
	"Utah"	"49"	"2014"	"2014"	16719	2941836	568.3
	"Utah"	"49"	"2015"	"2015"	17334	2990632	579.6
	"Utah"	"49"	"2016"	"2016"	17913	3051217	587.1
"Total"	"Utah"	"49"			260510	47096459	553.1
	"Vermont"	"50"	"1999"	"1999"	4993	604683	825.7
	"Vermont"	"50"	"2000"	"2000"	5127	608827	842.1
	"Vermont"	"50"	"2001"	"2001"	5201	612223	849.5
	"Vermont"	"50"	"2002"	"2002"	5075	615442	824.6
	"Vermont"	"50"	"2003"	"2003"	5120	617858	828.7
	"Vermont"	"50"	"2004"	"2004"	4995	619920	805.7
	"Vermont"	"50"	"2005"	"2005"	5066	621215	815.5
	"Vermont"	"50"	"2006"	"2006"	5048	622892	810.4
	"Vermont"	"50"	"2007"	"2007"	5179	623481	830.7
	"Vermont"	"50"	"2008"	"2008"	5211	624151	834.9
	"Vermont"	"50"	"2009"	"2009"	5034	624817	805.7
	"Vermont"	"50"	"2010"	"2010"	5380	625741	859.8
	"Vermont"	"50"	"2011"	"2011"	5433	626730	866.9
	"Vermont"	"50"	"2012"	"2012"	5491	626444	876.5
	"Vermont"	"50"	"2013"	"2013"	5639	627140	899.2
	"Vermont"	"50"	"2014"	"2014"	5623	626984	896.8
	"Vermont"	"50"	"2015"	"2015"	5919	626088	945.4
	"Vermont"	"50"	"2016"	"2016"	5909	624594	946.1
"Total"	"Vermont"	"50"			95443	11179230	853.8
	"Virginia"	"51"	"1999"	"1999"	55320	7000174	790.3
	"Virginia"	"51"	"2000"	"2000"	56282	7078515	795.1
	"Virginia"	"51"	"2001"	"2001"	56280	7198362	781.8
	"Virginia"	"51"	"2002"	"2002"	57196	7286873	784.9
	"Virginia"	"51"	"2003"	"2003"	58282	7366977	791.1
	"Virginia"	"51"	"2004"	"2004"	56550	7475575	756.5
	"Virginia"	"51"	"2005"	"2005"	57855	7577105	763.6
	"Virginia"	"51"	"2006"	"2006"	57690	7673725	751.8
	"Virginia"	"51"	"2007"	"2007"	58225	7751000	751.2
	"Virginia"	"51"	"2008"	"2008"	59100	7833496	754.5
	"Virginia"	"51"	"2009"	"2009"	58653	7925937	740.0
	"Virginia"	"51"	"2010"	"2010"	59032	8001024	737.8
	"Virginia"	"51"	"2011"	"2011"	60804	8110035	749.7
	"Virginia"	"51"	"2012"	"2012"	61564	8192048	751.5
	"Virginia"	"51"	"2013"	"2013"	62716	8262692	759.0
	"Virginia"	"51"	"2014"	"2014"	63598	8317372	764.6
	"Virginia"	"51"	"2015"	"2015"	65577	8367587	783.7
	"Virginia"	"51"	"2016"	"2016"	66473	8411808	790.2
"Total"	"Virginia"	"51"			1071197	139830305	766.1
	"Washington"	"53"	"1999"	"1999"	43865	5842564	750.8
	"Washington"	"53"	"2000"	"2000"	43941	5894121	745.5
	"Washington"	"53"	"2001"	"2001"	44642	5985722	745.8
	"Washington"	"53"	"2002"	"2002"	45338	6052349	749.1
	"Washington"	"53"	"2003"	"2003"	45920	6104115	752.3
	"Washington"	"53"	"2004"	"2004"	44770	6178645	724.6
	"Washington"	"53"	"2005"	"2005"	46203	6257305	738.4
	"Washington"	"53"	"2006"	"2006"	46120	6370753	723.9
	"Washington"	"53"	"2007"	"2007"	47323	6461587	732.4
	"Washington"	"53"	"2008"	"2008"	48627	6562231	741.0
	"Washington"	"53"	"2009"	"2009"	48270	6667426	724.0
	"Washington"	"53"	"2010"	"2010"	48146	6724540	716.0
	"Washington"	"53"	"2011"	"2011"	49691	6822520	728.3
	"Washington"	"53"	"2012"	"2012"	50105	6895226	726.7
	"Washington"	"53"	"2013"	"2013"	51264	6968006	735.7
	"Washington"	"53"	"2014"	"2014"	52099	7054196	738.6
	"Washington"	"53"	"2015"	"2015"	54595	7160290	762.5
	"Washington"	"53"	"2016"	"2016"	54769	7288000	751.5
"Total"	"Washington"	"53"			865688	117289596	738.1
	"West Virginia"	"54"	"1999"	"1999"	21049	1811799	1161.8
	"West Virginia"	"54"	"2000"	"2000"	21114	1808344	1167.6
	"West Virginia"	"54"	"2001"	"2001"	20967	1801481	1163.9
	"West Virginia"	"54"	"2002"	"2002"	21016	1805414	1164.1
	"West Virginia"	"54"	"2003"	"2003"	21306	1812295	1175.6
	"West Virginia"	"54"	"2004"	"2004"	20793	1816438	1144.7
	"West Virginia"	"54"	"2005"	"2005"	20780	1820492	1141.4
	"West Virginia"	"54"	"2006"	"2006"	20672	1827912	1130.9
	"West Virginia"	"54"	"2007"	"2007"	21086	1834052	1149.7
	"West Virginia"	"54"	"2008"	"2008"	21557	1840310	1171.4
	"West Virginia"	"54"	"2009"	"2009"	21386	1847775	1157.4
	"West Virginia"	"54"	"2010"	"2010"	21275	1852994	1148.1
	"West Virginia"	"54"	"2011"	"2011"	21867	1854972	1178.8
	"West Virginia"	"54"	"2012"	"2012"	21915	1856560	1180.4
	"West Virginia"	"54"	"2013"	"2013"	21843	1853231	1178.6
	"West Virginia"	"54"	"2014"	"2014"	22186	1848514	1200.2
	"West Virginia"	"54"	"2015"	"2015"	22752	1841053	1235.8
	"West Virginia"	"54"	"2016"	"2016"	22732	1831102	1241.4
"Total"	"West Virginia"	"54"			386296	32964738	1171.8
	"Wisconsin"	"55"	"1999"	"1999"	46672	5332666	875.2
	"Wisconsin"	"55"	"2000"	"2000"	46461	5363675	866.2
	"Wisconsin"	"55"	"2001"	"2001"	46628	5406835	862.4
	"Wisconsin"	"55"	"2002"	"2002"	46981	5445162	862.8
	"Wisconsin"	"55"	"2003"	"2003"	46177	5479203	842.8
	"Wisconsin"	"55"	"2004"	"2004"	45600	5514026	827.0
	"Wisconsin"	"55"	"2005"	"2005"	46709	5546166	842.2
	"Wisconsin"	"55"	"2006"	"2006"	46153	5577655	827.5
	"Wisconsin"	"55"	"2007"	"2007"	46241	5610775	824.1
	"Wisconsin"	"55"	"2008"	"2008"	46815	5640996	829.9
	"Wisconsin"	"55"	"2009"	"2009"	45697	5669264	806.0
	"Wisconsin"	"55"	"2010"	"2010"	47308	5686986	831.9
	"Wisconsin"	"55"	"2011"	"2011"	48410	5709640	847.9
	"Wisconsin"	"55"	"2012"	"2012"	48384	5726177	845.0
	"Wisconsin"	"55"	"2013"	"2013"	50026	5742854	871.1
	"Wisconsin"	"55"	"2014"	"2014"	50291	5758377	873.4
	"Wisconsin"	"55"	"2015"	"2015"	51264	5767891	888.8
	"Wisconsin"	"55"	"2016"	"2016"	51815	5778708	896.7
"Total"	"Wisconsin"	"55"			857632	100757056	851.2
	"Wyoming"	"56"	"1999"	"1999"	4042	491780	821.9
	"Wyoming"	"56"	"2000"	"2000"	3920	493782	793.9
	"Wyoming"	"56"	"2001"	"2001"	4029	494657	814.5
	"Wyoming"	"56"	"2002"	"2002"	4174	500017	834.8
	"Wyoming"	"56"	"2003"	"2003"	4172	503453	828.7
	"Wyoming"	"56"	"2004"	"2004"	3955	509106	776.9
	"Wyoming"	"56"	"2005"	"2005"	4099	514157	797.2
	"Wyoming"	"56"	"2006"	"2006"	4311	522667	824.8
	"Wyoming"	"56"	"2007"	"2007"	4266	534876	797.6
	"Wyoming"	"56"	"2008"	"2008"	4227	546043	774.1
	"Wyoming"	"56"	"2009"	"2009"	4283	559851	765.0
	"Wyoming"	"56"	"2010"	"2010"	4438	563626	787.4
	"Wyoming"	"56"	"2011"	"2011"	4387	567725	772.7
	"Wyoming"	"56"	"2012"	"2012"	4481	576765	776.9
	"Wyoming"	"56"	"2013"	"2013"	4516	582684	775.0
	"Wyoming"	"56"	"2014"	"2014"	4666	583642	799.5
	"Wyoming"	"56"	"2015"	"2015"	4778	586555	814.6
	"Wyoming"	"56"	"2016"	"2016"	4722	585501	806.5
"Total"	"Wyoming"	"56"			77466	9716887	797.2
"Total"					44915066	5435162436	826.4
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Group By: State; Year"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Mar 5, 2022 3:27:24 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1999-2016 on CDC WONDER Online Database, released June 2017. Data are from the Compressed Mortality File 1999-2016 Series 20 No."
"2U, 2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Mar 5, 2022 3:27:24 PM"
"---"
Caveats:
"1. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the"
"1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010"
"are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2015 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2015 series released by NCHS on June 28, 2016."
"2. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"3. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2014-Revision."
