"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Delaware"	"10"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	3472	403142	861.2
	"Delaware"	"10"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	3713	408998	907.8
	"Delaware"	"10"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	3549	414444	856.3
	"Delaware"	"10"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	3570	419254	851.5
	"Delaware"	"10"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	3784	423534	893.4
	"Delaware"	"10"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	3696	425693	868.2
	"Delaware"	"10"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	3751	427700	877.0
	"Delaware"	"10"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	3886	431422	900.7
	"Delaware"	"10"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	3950	434845	908.4
	"Delaware"	"10"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	3853	438379	878.9
	"Delaware"	"10"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	3982	442140	900.6
	"Delaware"	"10"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	4127	445796	925.8
	"Delaware"	"10"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	4167	448989	928.1
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"1999"	"1999"	17	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"2000"	"2000"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"2001"	"2001"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"2004"	"2004"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"2006"	"2006"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"2007"	"2007"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"2008"	"2008"	24	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"2009"	"2009"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"2010"	"2010"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"2011"	"2011"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"2013"	"2013"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"2014"	"2014"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"2015"	"2015"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	"2016"	"2016"	18	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"1999"	"1999"	50	18692	267.5
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2000"	"2000"	63	19989	315.2
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2001"	"2001"	53	21869	242.4
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2002"	"2002"	51	23629	215.8
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2003"	"2003"	61	25324	240.9
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2004"	"2004"	78	27096	287.9
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2005"	"2005"	74	29146	253.9
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2006"	"2006"	76	31156	243.9
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2007"	"2007"	73	33005	221.2
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2008"	"2008"	71	34778	204.2
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2009"	"2009"	61	36713	166.2
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2010"	"2010"	66	37926	174.0
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2011"	"2011"	82	39334	208.5
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2012"	"2012"	71	40485	175.4
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2013"	"2013"	90	41207	218.4
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2014"	"2014"	95	42362	224.3
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2015"	"2015"	91	43661	208.4
	"Delaware"	"10"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2016"	"2016"	110	44746	245.8
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	3274	357566	915.6
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	3296	360552	914.2
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	3375	364481	926.0
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	3311	367888	900.0
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	3422	371877	920.2
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	3525	376387	936.5
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	3628	380777	952.8
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	3495	385346	907.0
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	3576	389346	918.5
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	3651	393615	927.6
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	3627	395222	917.7
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	3774	397013	950.6
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	3777	400227	943.7
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	3769	403650	933.7
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	3914	406737	962.3
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	4069	410252	991.8
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	4249	413455	1027.7
	"Delaware"	"10"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	4471	415924	1075.0
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"1999"	"1999"	18	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2000"	"2000"	12	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2001"	"2001"	24	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2002"	"2002"	12	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2003"	"2003"	26	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2004"	"2004"	15	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2006"	"2006"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2007"	"2007"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2008"	"2008"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2009"	"2009"	48	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2010"	"2010"	48	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2011"	"2011"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2012"	"2012"	18	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2013"	"2013"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2014"	"2014"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2015"	"2015"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	"2016"	"2016"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"1999"	"1999"	15	20837	72.0 (Unreliable)
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2000"	"2000"	18	21286	84.6 (Unreliable)
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2001"	"2001"	22	22232	99.0
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2002"	"2002"	13	22454	57.9 (Unreliable)
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2003"	"2003"	19	22772	83.4 (Unreliable)
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2004"	"2004"	20	23056	86.7
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2005"	"2005"	35	23337	150.0
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2006"	"2006"	40	23386	171.0
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2007"	"2007"	61	23705	257.3
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2008"	"2008"	45	24281	185.3
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2009"	"2009"	55	25995	211.6
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2010"	"2010"	54	26491	203.8
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2011"	"2011"	49	29106	168.4
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2012"	"2012"	57	30847	184.8
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2013"	"2013"	61	32371	188.4
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2014"	"2014"	67	33754	198.5
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2015"	"2015"	69	35283	195.6
	"District of Columbia"	"11"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2016"	"2016"	73	36464	200.2
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	2941	280960	1046.8
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	2947	281407	1047.2
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	2852	281508	1013.1
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	2790	280692	994.0
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	2666	277835	959.6
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	2641	277228	952.6
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	2618	276276	947.6
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	2542	277936	914.6
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	2517	279244	901.4
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	2451	281984	869.2
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	2261	285833	791.0
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	2328	291010	800.0
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	2296	297622	771.4
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	2320	303586	764.2
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	2300	308773	744.9
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	2298	312182	736.1
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	2296	317058	724.2
	"District of Columbia"	"11"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	2342	321476	728.5
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"1999"	"1999"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2001"	"2001"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2003"	"2003"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2005"	"2005"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2006"	"2006"	40	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2007"	"2007"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2008"	"2008"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2009"	"2009"	19	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2010"	"2010"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2011"	"2011"	12	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2012"	"2012"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2013"	"2013"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2014"	"2014"	29	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2015"	"2015"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"Not Stated"	"NS"	"2016"	"2016"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"1999"	"1999"	21	23517	89.3
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2000"	"2000"	35	23667	147.9
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2001"	"2001"	26	24585	105.8
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2002"	"2002"	17	24600	69.1 (Unreliable)
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2003"	"2003"	19	24808	76.6 (Unreliable)
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2004"	"2004"	25	25187	99.3
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2005"	"2005"	49	25247	194.1
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2006"	"2006"	46	25136	183.0
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2007"	"2007"	74	25277	292.8
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2008"	"2008"	65	26165	248.4
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2009"	"2009"	79	27626	286.0
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2010"	"2010"	52	28258	184.0
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2011"	"2011"	60	30917	194.1
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2012"	"2012"	71	32499	218.5
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2013"	"2013"	73	34236	213.2
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2014"	"2014"	72	35435	203.2
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2015"	"2015"	56	36684	152.7
	"District of Columbia"	"11"	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"2016"	"2016"	102	37958	268.7
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	3062	244899	1250.3
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	2971	245699	1209.2
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	3016	246179	1225.1
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	3002	245412	1223.2
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	2832	243087	1165.0
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	2741	242283	1131.3
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	2714	242276	1120.2
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	2611	244223	1069.1
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	2468	246178	1002.5
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	2523	247806	1018.1
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	2381	252774	941.9
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	2184	255964	853.2
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	2138	262832	813.4
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	2164	268395	806.3
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	2220	273785	810.9
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	2197	277634	791.3
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	2416	281352	858.7
	"District of Columbia"	"11"	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	2444	285272	856.7
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"1999"	"1999"	26	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2000"	"2000"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2001"	"2001"	25	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2002"	"2002"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2003"	"2003"	26	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2004"	"2004"	19	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2005"	"2005"	39	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2006"	"2006"	65	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2007"	"2007"	50	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2008"	"2008"	38	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2009"	"2009"	39	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2010"	"2010"	38	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2011"	"2011"	34	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2012"	"2012"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2013"	"2013"	49	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2014"	"2014"	60	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2015"	"2015"	24	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Male"	"M"	"Not Stated"	"NS"	"2016"	"2016"	58	Not Applicable	Not Applicable
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"1999"	"1999"	6476	1283913	504.4
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2000"	"2000"	6373	1342606	474.7
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2001"	"2001"	7047	1434453	491.3
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2002"	"2002"	7164	1512324	473.7
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2003"	"2003"	7401	1587399	466.2
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2004"	"2004"	7571	1674337	452.2
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2005"	"2005"	7944	1771349	448.5
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2006"	"2006"	8260	1868154	442.1
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2007"	"2007"	8360	1949228	428.9
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2008"	"2008"	8708	2021995	430.7
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2009"	"2009"	8738	2084188	419.3
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2010"	"2010"	9191	2136948	430.1
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2011"	"2011"	9414	2217033	424.6
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2012"	"2012"	10022	2280859	439.4
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2013"	"2013"	10351	2350678	440.3
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2014"	"2014"	10651	2428272	438.6
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2015"	"2015"	11238	2512752	447.2
	"Florida"	"12"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"2016"	"2016"	12071	2598564	464.5
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	73577	6789934	1083.6
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	73823	6842057	1079.0
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	74949	6938323	1080.2
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	75008	7029410	1067.1
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	74709	7110174	1050.7
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	74760	7228110	1034.3
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	74587	7346601	1015.3
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	73769	7411926	995.3
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	72408	7429359	974.6
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	73241	7443284	984.0
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	72702	7450101	975.9
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	74286	7475007	993.8
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	74153	7543861	983.0
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	75411	7608315	991.2
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	76952	7658951	1004.7
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	78250	7739698	1011.0
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	79508	7838555	1014.3
	"Florida"	"12"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	81737	7943724	1029.0
	"Florida"	"12"	"Female"	"F"	"Not Stated"	"NS"	"1999"	"1999"	120	Not Applicable	Not Applicable
	"Florida"	"12"	"Female"	"F"	"Not Stated"	"NS"	"2000"	"2000"	113	Not Applicable	Not Applicable
	"Florida"	"12"	"Female"	"F"	"Not Stated"	"NS"	"2001"	"2001"	99	Not Applicable	Not Applicable
	"Florida"	"12"	"Female"	"F"	"Not Stated"	"NS"	"2002"	"2002"	132	Not Applicable	Not Applicable
